station,day,max_temp_f,min_temp_f,max_dewpoint_f,min_dewpoint_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,snow_in,snowd_in,climo_high_f,climo_low_f,climo_precip_in
SGF,2024-09-26,79,53,56,50,0,4.8662667,27.33724,37.48241,65.51717,92.92053,0,0,77.7,55.1,0.14
EZZ,2024-09-26,79.5,53.4,58.3,51.8,,3.3780918,48.813087,40.339863,71.06661,100,,,75.6,51.8,0.14
SET,2024-09-26,81,52,58,50,0,5.7352433,27.067347,40.364105,65.51196,96.44865,,,77.6,53.2,0.09
STJ,2024-09-26,83,48,58,48,0,2.3462358,68.87495,38.10585,73.55945,100,,,76.5,50.4,0.1
RCM,2024-09-26,78.8,51.8,57.2,50,,1.3797909,44.899624,36.506824,70.03035,100,,,77.6,50.9,0.12
VER,2024-09-26,96.8,43,60,54,,2.1045296,39.81857,41.12255,74.6988,100,,,76.1,53.4,0.12
SIK,2024-09-26,80.4,57.6,62.8,55,0.03,6.675958,9.180999,41.636738,70.50157,96.4786,,,80.7,56.3,0.12
FYG,2024-09-26,78.8,53.6,68,53.6,,1.5331011,25.840088,61.3594,85.54267,100,,,76.5,52.1,0.12
POF,2024-09-26,80,58,60,55,0.0001,6.169731,5.1765504,45.20486,71.82119,93.15243,,,79.3,55.1,0.13
POF,2024-09-27,68,62,63,55,1.94,15.641572,337.23087,72.917755,87.007484,93.879135,,,79,54.7,0.14
VIH,2024-09-27,65,58,59,50,0.26,10.25392,335.23178,60.33517,83.736465,96.49344,,,75,53.3,0.12
RAW,2024-09-27,69.8,53.6,55.4,46.4,,8.551237,357.02176,43.13465,69.359276,93.64554,,,77.6,53.9,0.14
VER,2024-09-27,96.8,43,58.5,54,,6.80212,339.41745,53.674152,71.78365,91.74574,,,75.7,53,0.12
RCM,2024-09-27,73.4,53.6,53.6,48.2,,5.714286,339.41635,43.415268,65.6111,93.59724,,,77.2,50.5,0.12
LXT,2024-09-27,79,56,57,49,0,8.342172,359.01956,36.11084,61.469112,80.60851,,,74.9,54.5,0.1
EZZ,2024-09-27,77,53.6,59,50,,7.9965158,356.62067,40.589718,76.07559,100,,,75.2,51.5,0.14
JLN,2024-09-27,79,53,55,49,0.0001,7.907684,351.58774,38.89973,63.60319,89.63511,,,77.8,54.9,0.13
SET,2024-09-27,71,63,61,48,0.4,14.511903,359.78378,43.97764,72.396355,86.87835,,,77.2,52.9,0.09
FYG,2024-09-27,71.6,60.8,64.4,53.6,,8.156795,330.16684,56.382633,91.01885,100,,,76.2,51.7,0.12
LRY,2024-09-27,78.8,59,53.6,44.6,,7.3867598,10.388884,29.791712,59.94775,82.247574,,,75.4,53.9,0.15
SIK,2024-09-27,67,61.7,65.5,57.6,2.89,14.543554,337.79343,83.105125,92.81151,96.58053,,,80.3,55.9,0.12
STJ,2024-09-27,82,50,58,49,0,6.082834,17.794056,39.366528,72.11267,96.38759,,,76.1,50,0.11
SGF,2024-09-27,70,53,55,50,0.0001,11.209793,333.75137,58.533794,69.16287,86.45185,0,0,77.3,54.7,0.14
OZS,2024-09-27,68,59,55.4,46.4,,9.28223,333.79776,45.88147,65.11427,87.828606,,,77.2,56.1,0.13
MAW,2024-09-27,69.8,62.6,64.4,59,1.66,15.331011,338.24368,68.55234,90.03127,100,,,81.4,56,0.12
GLY,2024-09-27,71.6,55.4,57.2,51.8,,7.1498256,342.92062,53.03179,72.56462,93.693306,,,76.8,51.5,0.15
CGI,2024-09-27,68,62,66,58,2.03,16.597446,345.6298,80.83122,91.21173,96.59473,,,78.2,53.2,0.12
COU,2024-09-27,69,59,56,51,0.0001,12.252565,345.51468,54.497276,67.390274,83.52506,0,0,76,53.8,0.13
MBY,2024-09-27,73.4,57.2,53.6,46.4,,7.8885016,358.53534,38.177532,61.92614,82.12183,,,74.5,53.1,0.12
PCD,2024-09-27,66.2,61.7,64.6,56.5,2.36,15.0209055,344.06653,79.8874,93.23074,97.24227,,,77.7,53.4,0.09
EVU,2024-09-27,80.4,53.2,58.5,53.2,,5.6236935,21.846468,40.854195,69.62181,100,,,74.7,49.1,0.11
MKC,2024-09-27,79,57,56,51,0.0001,5.8221407,350.5935,38.89973,65.854164,89.76167,,,76.3,56.6,0.11
LBO,2024-09-27,66.2,57.2,59,50,,6.7212543,335.00558,55.88188,69.3642,88.00381,,,76.3,52.7,0.13
SUS,2024-09-27,70,62,62,49,0.67,10.167022,343.93726,47.237648,80.76794,93.20864,,,76.9,52.2,0.1
BBG,2024-09-27,71.6,55.4,57.2,50,,8.7735195,315.82413,55.88188,70.51868,93.64554,,,76.6,56,0.2
CDJ,2024-09-27,78,56,56,51,0,3.475905,0.47067493,38.89973,67.037674,89.71974,,,74.7,51.4,0.13
GPH,2024-09-27,77,50,55.4,46.4,,5.3379793,2.3202755,33.851604,71.37694,100,,,75.6,50.6,0.16
SZL,2024-09-27,74.3,57,55,49.5,,9.38676,349.8087,42.032093,65.59377,86.50626,,,74.5,52.5,0.12
AIZ,2024-09-27,69,60,57,51,0.0001,5.5097494,339.9679,54.497276,68.04572,80.7574,,,77.2,56.1,0.13
MYJ,2024-09-27,68,55.4,55.4,50,,10.874564,346.91638,52.511654,69.804474,93.64554,,,75.1,51.7,0.16
MHL,2024-09-27,71.6,55.4,55.4,48.2,,6.85159,343.5252,43.415268,68.21506,93.64554,,,75.4,52.1,0.12
IRK,2024-09-27,73,56,56,52,0,9.993227,2.8140361,47.692017,67.15517,83.39463,,,72.8,49.9,0.1
DMO,2024-09-27,74,57,55,48,0,8.950456,342.30722,39.738914,63.95097,86.50626,,,74.6,52.7,0.09
STL,2024-09-27,71,63,62,49,0.89,12.947746,350.30515,45.6555,75.42892,90.00808,0,0,77,56.5,0.09
UNO,2024-09-27,67,61,60,50,0.51,12.252565,339.99326,56.271103,74.86048,89.88598,,,76.8,53.1,0.11
FAM,2024-09-27,66,60,62,53,2.43,10.825532,336.53473,69.81627,90.22307,96.53739,,,77.1,51.7,0.1
JEF,2024-09-27,71,61,56,51,0,7.2994003,330.85388,50.88588,62.951385,80.68316,,,76.6,52.8,0.13
HFJ,2024-09-27,71.6,53.6,53.6,46.4,,7.6655054,341.56247,40.57114,65.133286,93.59724,,,77.1,54.3,0.16
MCI,2024-09-27,77,54,56,52,0,8.255275,6.576427,44.748047,68.51767,92.92053,0,0,75.1,53.1,0.13
HAE,2024-09-27,71.6,59,55.4,46.4,,6.7279153,354.66995,40.57114,60.87479,82.247574,,,73.9,52.4,0.12
TBN,2024-09-27,66.2,56.7,59.5,52,0.11,7.9351916,325.1533,62.74277,83.23939,94.40921,,,76.7,52.4,0.11
TKX,2024-09-27,66.2,62.6,66.2,60.8,,14.864112,330.9775,82.73796,97.60918,100,,,79.8,59.1,0.11
FWB,2024-09-27,,,,,,0,0,,,,,,77.4,51.2,0.15
FAM,2024-09-28,75,63,62.6,54,0.0001,9.724234,332.5417,61.7494,79.368065,93.83344,,,76.7,51.3,0.11
TKX,2024-09-28,73.4,62.6,68,59,,9.254355,311.89728,73.26756,82.91518,100,,,79.5,58.7,0.12
HAE,2024-09-28,78.8,62.6,60.8,50,,5.8501744,356.47873,46.980213,58.397675,72.381,,,73.5,51.9,0.11
SZL,2024-09-28,83,58.6,55.4,49,0.0001,9.542857,347.90512,30.865894,57.70169,79.395164,,,74.2,52.1,0.12
AIZ,2024-09-28,75,61,67,53,0,3.7938719,337.04282,64.26133,74.45745,100,,,76.9,55.7,0.13
STL,2024-09-28,78,66,64,52,0.0001,11.122896,354.56155,52.80147,68.416985,78.5439,0,0,76.6,56.1,0.1
UNO,2024-09-28,76,64,61,50,0,8.4290695,340.26126,54.354916,66.01121,81.050285,,,76.4,52.7,0.11
TBN,2024-09-28,73.8,61,63.5,51.3,,6.3101044,328.9133,60.782078,73.468765,87.84104,,,76.3,52,0.11
FWB,2024-09-28,,,,,,0,0,,,,,,77,50.8,0.16
IRK,2024-09-28,83,59,55,46,0,11.209793,6.0952187,27.394836,55.209084,77.636665,,,72.4,49.5,0.1
MYJ,2024-09-28,73.4,60.8,62.6,51.8,,8.243902,353.0773,59.735806,69.95407,77.89702,,,74.7,51.3,0.16
MCI,2024-09-28,83,57,58,53,0,8.950456,357.7977,40.98303,65.450775,89.71974,0,0,74.7,52.7,0.12
HFJ,2024-09-28,77,59,57.2,48.2,,7.226481,333.00037,44.248478,62.056026,82.247574,,,76.7,53.9,0.16
DMO,2024-09-28,85,59,58,49,0,8.863558,340.17575,38.56975,58.804638,77.721375,,,74.2,52.3,0.09
MHL,2024-09-28,82.4,59,57.2,48.2,,8.045296,346.43546,34.133507,61.978176,77.13773,,,75.1,51.7,0.12
JEF,2024-09-28,78,62,66,51,0,5.12696,335.72012,50.88588,66.264565,84.216576,0,0,76.3,52.4,0.11
VIH,2024-09-28,73,62,63,51,0.0001,8.081479,336.1879,62.616623,74.35115,89.88598,,,74.7,52.9,0.12
STJ,2024-09-28,87,54,60,53,0,7.820786,10.707733,37.354286,69.78867,93.0668,,,75.7,49.7,0.08
SGF,2024-09-28,78,59,61,51,0,10.080125,334.92804,57.50355,66.513626,77.636665,0,0,76.9,54.3,0.15
POF,2024-09-28,76,65,63,54,0.0001,11.035998,329.17816,61.874687,70.28575,83.97006,,,78.7,54.3,0.14
LRY,2024-09-28,86,59,55.4,46.4,,6.954704,4.887235,26.756052,56.732483,82.247574,,,75,53.5,0.14
VER,2024-09-28,96.8,43,64.8,52.3,,7.2090592,339.73492,47.535583,64.597,83.032364,,,75.4,52.7,0.11
RAW,2024-09-28,78.8,59,59,48.2,,8.74216,355.7129,41.69411,62.17887,82.247574,,,77.2,53.4,0.13
SIK,2024-09-28,72,62,66.4,58,0.13,10.696864,326.21478,74.08297,87.66729,97.94442,,,80,55.5,0.13
LXT,2024-09-28,84,61,57,52,0,9.732533,352.49326,35.718548,57.492622,80.60851,,,74.5,54.1,0.09
RCM,2024-09-28,82.4,60.8,53.6,42.8,,6.4634147,343.0811,24.724129,54.26534,77.13773,,,76.8,50,0.12
FYG,2024-09-28,75.2,66.2,71.6,55.4,,7.163763,333.23422,56.630344,76.321915,100,,,75.9,51.3,0.12
JLN,2024-09-28,82,57,54,48,0.0001,6.7780147,342.68848,31.522442,59.382004,83.39463,,,77.4,54.5,0.13
EZZ,2024-09-28,84,58,58,54.5,,9.358885,359.22144,37.84509,67.391174,93.03791,,,74.8,51.1,0.14
SET,2024-09-28,77,66,65,52,0.02,11.035998,2.7444873,54.63909,70.00731,90.12802,0,0,76.8,52.5,0.1
SUS,2024-09-28,75,65,66,52,0.02,9.384943,349.3568,54.63909,72.30182,93.319046,0,0,76.5,51.8,0.09
COU,2024-09-28,76,62,64,50,0,9.471841,349.91467,56.271103,64.8336,75.92401,0,0,75.6,53.4,0.12
BBG,2024-09-28,77,62.6,62.6,50,,8.317073,323.87607,57.362946,65.17489,82.857506,,,76.2,55.6,0.2
MKC,2024-09-28,85,61,59,52,0,7.4731956,348.87524,33.189865,60.64755,78.05567,,,75.9,56.2,0.1
MAW,2024-09-28,73.4,62.6,66.2,55.4,0.01,10.578397,324.91693,68.3535,76.66795,93.96902,,,81.1,55.6,0.13
MBY,2024-09-28,84.2,60.8,55.4,42.8,,8.804878,1.7887101,26.486156,50.8667,72.198784,,,74.1,52.8,0.12
GPH,2024-09-28,82.4,55.4,59,51.8,,6.193548,356.74298,34.69455,65.0764,93.78725,,,75.2,50.2,0.16
LBO,2024-09-28,73.4,59,62.6,51.8,,4.794425,330.82724,63.59993,73.01949,93.879135,,,76,52.3,0.12
CGI,2024-09-28,72,64,67,59,0.16,10.514612,334.81482,75.92401,89.22782,96.60884,,,77.9,52.8,0.12
OZS,2024-09-28,73.4,60.8,60.8,50,,6.9860625,335.97223,59.496708,66.22028,77.748055,,,76.9,55.7,0.13
EVU,2024-09-28,86,57.2,61,55,,6.8432055,6.336037,39.222244,64.417206,93.69858,,,74.3,48.7,0.11
CDJ,2024-09-28,86,61,57,46,0,5.300755,356.82147,25.685339,57.976547,80.68316,,,74.3,51,0.11
PCD,2024-09-28,75.2,63.7,64.8,58,,12.508711,334.83643,66.99342,81.069084,90.31077,,,77.3,53,0.09
GLY,2024-09-28,80.6,57.2,59,51.8,,7.655052,344.30624,36.787907,68.2462,93.693306,,,76.4,51,0.15
EVU,2024-09-29,85,55,61.3,53,,5.081272,50.75062,34.212685,62.47622,100,,,73.9,48.3,0.1
OZS,2024-09-29,77,59,60.8,51.8,,3.857143,339.76535,56.630344,66.1786,77.748055,,,76.5,55.3,0.12
GLY,2024-09-29,82.4,55.4,64.4,51.8,,4.6132402,12.612054,51.212227,72.019936,93.83344,,,76,50.6,0.13
MAW,2024-09-29,77,68,68,62.6,,5.9686413,348.13965,64.90684,80.72639,94.01323,,,80.7,55.2,0.12
CDJ,2024-09-29,85,60,62,51,0,2.4331334,5.502886,35.718548,63.226185,83.52506,,,74,50.6,0.12
PCD,2024-09-29,79.3,65.5,67.5,63.7,,6.101045,347.22498,62.24733,83.45997,94.2413,,,76.9,52.6,0.09
MBY,2024-09-29,84.2,55.4,57.2,44.6,,5.0383277,17.124252,37.346855,56.99277,82.49524,,,73.7,52.4,0.11
GPH,2024-09-29,82.4,50,57.2,50,,2.216028,29.00451,36.787907,71.87092,100,,,74.9,49.8,0.15
LBO,2024-09-29,77,59,62.6,53.6,,3.9151943,2.8333683,61.13273,72.24307,88.17534,,,75.6,51.9,0.12
MKC,2024-09-29,84,57,59,51,0,2.780724,9.106594,33.035202,60.34862,86.50626,,,75.5,55.8,0.11
COU,2024-09-29,80,58,64,50,0,7.125605,13.549851,52.511654,66.57889,83.97006,0,0,75.2,53,0.12
BBG,2024-09-29,78.8,60.8,62.6,53.6,,2.815331,351.40802,57.603676,73.75198,100,,,75.9,55.3,0.22
CGI,2024-09-29,78,67,68,65,0,7.0387077,359.82626,68.85131,85.40341,96.59473,,,77.5,52.4,0.12
SUS,2024-09-29,78,63,66,61,0,4.2579837,4.4019713,64.09401,81.25244,96.59473,0,0,76.2,51.4,0.1
MYJ,2024-09-29,78.8,55.4,62.6,51.8,,5.219512,1.5933493,57.603676,73.21484,93.83344,,,74.3,50.9,0.15
AIZ,2024-09-29,80,56,66,53,0,2.5557103,6.2157083,59.981537,75.39112,100,,,76.5,55.3,0.12
HFJ,2024-09-29,80.6,53.6,60.8,51.8,,4.055749,10.718404,47.788013,70.63035,100,,,76.4,53.5,0.16
FWB,2024-09-29,,,,,,0,0,,,,,,76.6,50.4,0.14
JEF,2024-09-29,82,61,67,53,0,3.9972906,345.70654,52.94558,66.97089,90.0483,0,0,75.9,52,0.12
STL,2024-09-29,80,69,64,60,0,6.7780147,3.6957211,58.037228,69.51223,84.09401,0,0,76.2,55.7,0.08
HAE,2024-09-29,80.6,60.8,62.6,51.8,,3.3074205,3.442599,50.693428,63.413788,82.73796,,,73.1,51.5,0.1
UNO,2024-09-29,80,64,64.4,60,0,5.4745502,3.272219,56.163555,73.178375,86.87835,,,76,52.3,0.11
FAM,2024-09-29,77,66,64.4,62.6,0,5.8662953,351.20334,68.52628,81.013664,93.924324,,,76.4,50.9,0.1
TBN,2024-09-29,78,60.3,67,56.7,,2.7595818,341.11752,62.12365,79.51719,97.21902,,,76,51.6,0.1
DMO,2024-09-29,85,56,62,50,0,6.256629,4.5346355,47.465008,63.45337,78.22015,,,73.9,51.9,0.1
SZL,2024-09-29,84.2,56.7,62.6,51,0.0001,6.0027876,13.108462,45.33924,65.37443,81.18031,,,73.9,51.6,0.12
IRK,2024-09-29,82,56,61,48,0,5.9090385,15.373387,45.50714,66.54506,89.80336,,,72,49.2,0.1
TKX,2024-09-29,77,66.2,69.8,66.2,,6.8466897,340.00012,73.6111,89.99857,100,,,79.1,58.3,0.11
MCI,2024-09-29,83,55,57,46,0,5.300755,40.62323,29.233566,60.119637,86.56035,0,0,74.3,52.3,0.13
MHL,2024-09-29,82.4,55.4,62.6,50,,4.97561,3.884985,48.0542,68.61026,87.649635,,,74.7,51.3,0.11
FYG,2024-09-29,78.8,66.2,77,66.2,,1.28223,352.76324,73.9485,94.97614,100,,,75.6,50.8,0.12
SGF,2024-09-29,82,57,62,51,0,5.6483455,2.819094,52.4755,69.87472,93.15243,0,0,76.6,53.9,0.14
VIH,2024-09-29,79,60,64,57,0,5.0400624,0.77344817,62.12365,77.709045,100,,,74.3,52.6,0.11
LRY,2024-09-29,86,59,60.8,51.8,,4.567944,28.170233,34.973663,61.737564,82.61721,,,74.6,53.1,0.13
LXT,2024-09-29,85,59,59,52,0,4.344881,16.184504,37.045395,60.07418,80.60851,,,74.1,53.7,0.1
EZZ,2024-09-29,83,53.4,59,50.5,,6.6236935,28.825493,33.964798,66.43371,99.271286,,,74.5,50.7,0.12
SIK,2024-09-29,76.6,66,68,64.8,0.0001,6.6376305,350.74026,69.77132,87.589325,96.58053,,,79.6,55.1,0.13
JLN,2024-09-29,84,52,60,50,0,3.041417,26.916674,42.797188,68.306465,92.92053,,,77,54.1,0.13
SET,2024-09-29,79,67,65,59,0,6.5173216,10.07062,61.999435,74.03258,90.12802,0,0,76.4,52.1,0.09
POF,2024-09-29,77,64,68,62,0.16,5.561448,349.70813,66.2685,82.93535,93.34623,,,78.4,53.9,0.14
STJ,2024-09-29,87,50,59,50,0,4.0841885,32.150818,30.820354,68.63591,96.38759,,,75.3,49.3,0.1
RAW,2024-09-29,78.8,53.6,62.6,48.2,,5.041812,18.508142,50.693428,70.17404,93.83344,,,76.8,53,0.13
VER,2024-09-29,96.8,43,66.2,52,,3.9268293,357.8796,56.56821,70.84334,92.95829,,,75,52.3,0.13
RCM,2024-09-29,82.4,55.4,60.8,50,,3.0557492,351.11765,45.06871,65.45265,93.83344,,,76.4,49.6,0.09
JLN,2024-09-30,86,58,63,57,0,0.95587385,85.31101,41.443085,69.85001,93.0668,,,76.7,53.8,0.12
STJ,2024-09-30,88,51,64,42,0,3.910393,257.91037,36.21901,67.14484,96.41831,,,74.9,48.9,0.09
SET,2024-09-30,82,62,69,60,0,2.085543,12.656516,56.163555,78.00448,96.58053,0,0,76.1,51.8,0.09
SIK,2024-09-30,79.7,64.8,68,64,0.0001,2.5958188,358.47546,63.42536,84.13862,97.59038,,,79.2,54.8,0.13
LXT,2024-09-30,87,61,64,58,0,3.215212,189.97783,43.10064,64.76374,86.82612,,,73.7,53.3,0.09
FYG,2024-09-30,84.2,60.8,78.8,60.8,,0.39575973,338.41553,74.44338,95.61295,100,,,75.2,50.4,0.11
POF,2024-09-30,81,66,70,64,0,1.7379525,1.6086366,62.24733,82.44099,96.59473,,,78.1,53.5,0.14
EZZ,2024-09-30,85,57,64.8,47.7,,3.533101,170.83885,42.797188,65.530464,90.71553,,,74.1,50.3,0.13
RCM,2024-09-30,82.4,55.4,62.6,53.6,,0.25441697,140,42.24765,73.53679,100,,,76,49.2,0.09
RAW,2024-09-30,84.2,57.2,64.4,57.2,,0.5229682,80.01629,42.522427,77.54605,100,,,76.4,52.6,0.12
SGF,2024-09-30,84,57,64,56,0,1.5641572,44.483406,45.807613,75.65099,100,0,0,76.2,53.5,0.13
LRY,2024-09-30,87.8,59,64.4,55.4,,0.9616725,195.9592,33.288322,69.660194,100,,,74.2,52.7,0.14
VER,2024-09-30,96.8,43,68,59,,0.48409894,135.38454,51.13904,81.32587,100,,,74.6,51.9,0.13
VIH,2024-09-30,84,57,65,57,0,2.2593381,359.0844,49.320526,79.870476,100,,,73.9,52.2,0.11
GLY,2024-09-30,84.2,57.2,66.2,57.2,,0.3392226,14.622589,48.318848,80.014915,100,,,75.6,50.2,0.13
BBG,2024-09-30,82.4,57.2,64.4,57.2,,1.0452962,2.2899208,50.953636,80.29079,100,,,75.6,55,0.24
LBO,2024-09-30,82.4,59,64.4,59,,0.4076655,106.968124,45.06871,76.83838,100,,,75.3,51.6,0.12
MBY,2024-09-30,87.8,55.4,62.6,53.6,,0.9756098,345.83035,33.288322,67.05523,93.693306,,,73.4,52,0.12
EVU,2024-09-30,86.5,60.4,64.8,40,,5.756098,180.91054,33.11416,57.55544,82.37203,,,73.5,47.9,0.11
OZS,2024-09-30,82.4,57.2,66.2,55.4,,0.40418118,264.3711,41.971546,73.58781,100,,,76.2,55,0.12
PCD,2024-09-30,79,62.6,68.5,62,,2.3449478,332.69235,60.93174,85.91044,98.61032,,,76.5,52.2,0.09
COU,2024-09-30,85,59,65,58,0,2.3462358,353.9289,47.465008,72.206856,96.49344,0,0,74.8,52.6,0.12
SUS,2024-09-30,82,59,69,60,0,1.8248501,310.14517,56.163555,86.03579,100,0,0,75.8,51,0.09
CGI,2024-09-30,80,62,68,63,0,2.780724,5.712745,66.610405,86.148384,100,,,77.2,52.1,0.11
CDJ,2024-09-30,86,57,64,53,0,1.3034644,231.74611,43.10064,69.87301,90.00808,,,73.6,50.2,0.12
MKC,2024-09-30,86,59,64,49,0,2.4331334,263.97635,40.137066,66.46295,93.09552,,,75.1,55.4,0.11
GPH,2024-09-30,86,51.8,62.6,51.8,,0.90592337,234.11574,40.137066,75.818214,100,,,74.5,49.4,0.16
MAW,2024-09-30,80.6,66.2,68,62.6,,1.9407666,357.2568,57.603676,80.181755,94.01323,,,80.4,54.8,0.13
FWB,2024-09-30,,,,,,0,0,,,,,,76.2,50,0.13
MYJ,2024-09-30,82.4,55.4,64.4,55.4,,0.42402828,10.990215,48.0542,82.6346,100,,,73.9,50.5,0.16
HAE,2024-09-30,82.4,59,64.4,57.2,,1.1149826,92.63813,45.06871,74.04545,100,,,72.7,51.1,0.11
TKX,2024-09-30,78.8,66.2,69.8,66.2,,1.6445993,342.39478,69.52137,90.43285,100,,,78.8,57.9,0.12
SZL,2024-09-30,88,57.4,64.6,57.6,,1.4111499,256.40884,42.871586,70.245575,93.75096,,,73.6,51.2,0.14
AIZ,2024-09-30,84,57,66,62,0,0.535461,290.8414,49.1749,77.86707,100,,,76.2,55,0.12
JEF,2024-09-30,86,60,65,59,0,1.2165667,291.40448,44.50309,67.95769,96.55186,0,0,75.6,51.6,0.12
MCI,2024-09-30,86,56,64,44,0,5.12696,189.56491,40.468544,64.57324,89.71974,0,0,73.9,51.9,0.12
HFJ,2024-09-30,82.4,59,64.4,59,,1.825784,43.79094,45.06871,74.42984,100,,,76,53.1,0.15
MHL,2024-09-30,84.2,55.4,64.4,55.4,,0.39575973,82.96924,45.06871,76.668686,100,,,74.3,50.9,0.12
IRK,2024-09-30,84,54,64,54,0,2.085543,11.789192,44.201344,77.34241,96.46368,,,71.6,48.8,0.1
TBN,2024-09-30,83.3,57,66.2,57.2,0.0001,1.4487805,109.501915,49.832386,80.68256,100,,,75.6,51.2,0.1
STL,2024-09-30,82,65,65,62,0,2.780724,353.35678,54.357697,70.43531,90.0483,0,0,75.8,55.3,0.09
DMO,2024-09-30,86,58,65,58,0,1.390362,130.5152,40.137066,70.251564,96.49344,,,73.5,51.6,0.09
UNO,2024-09-30,81,62,64,59,0,1.6510549,26.910915,54.357697,77.37217,90.0483,,,75.7,51.9,0.1
FAM,2024-09-30,78,62,65,61,0,2.155989,350.2465,64.21361,82.92406,96.55186,,,76.1,50.5,0.1
MYJ,2024-10-01,69.8,42.8,62.6,35.6,,7.219512,338.55814,28.394917,57.15251,100,,,73.5,50.1,0.11
TBN,2024-10-01,75,46.4,63.5,39,,6.229965,328.854,28.156513,62.763447,97.55464,,,75.2,50.9,0.11
HAE,2024-10-01,69.8,46.4,60.8,32,,7.414634,332.19797,24.588013,45.290493,88.09003,,,72.2,50.7,0.12
IRK,2024-10-01,69,41,54,35,0,9.037353,347.73825,29.491913,51.336323,89.19621,,,71.2,48.5,0.12
FAM,2024-10-01,73,55,62,40,0,5.4510636,330.3814,33.838264,64.867676,100,,,75.7,50.2,0.09
UNO,2024-10-01,77,52,62,41,0,5.2138577,349.98325,29.740955,59.858913,89.926926,,,75.3,51.6,0.12
TKX,2024-10-01,86,60.8,69.8,48.2,,6.6289754,342.71307,48.0542,74.6642,100,,,78.4,57.5,0.13
STL,2024-10-01,76,54,64,37,0,8.255275,324.18713,29.585968,53.45168,86.98191,0,0,75.4,54.9,0.09
MCI,2024-10-01,70,52,42,35,0,9.298046,6.5172205,28.495932,39.838074,54.557575,0,0,73.5,51.5,0.14
FWB,2024-10-01,,,,,,0,0,,,,,,75.9,49.7,0.15
AIZ,2024-10-01,74,45,64,38,0,3.946379,349.09137,28.002,57.82584,100,,,75.8,54.6,0.12
HFJ,2024-10-01,73.4,53.6,59,32,,7.1777005,5.4954457,21.76231,53.67412,100,,,75.6,52.7,0.14
JEF,2024-10-01,75,47,44,36,0,5.8221407,336.35565,25.023415,41.743958,71.38965,0,0,75.2,51.3,0.13
SZL,2024-10-01,72,48.4,60.6,34.3,,8.222997,354.42493,25.883389,47.27747,79.90761,,,73.3,50.8,0.13
MHL,2024-10-01,69.8,46.4,60.8,35.6,,6.4390244,344.76245,28.394917,53.121384,100,,,73.9,50.5,0.12
DMO,2024-10-01,75,49,61,35,0,8.081479,348.75916,24.04996,47.824795,89.96762,,,73.1,51.2,0.11
VIH,2024-10-01,73,45,63,39,0,6.95181,334.80005,30.27708,62.446175,96.55186,,,73.6,51.8,0.11
SIK,2024-10-01,82,58.6,68,46.4,,5.3379793,336.3448,43.797405,71.56213,98.27358,,,78.9,54.4,0.13
RCM,2024-10-01,69.8,44.6,60.8,32,,5.7839723,349.33572,24.588013,47.04871,93.83344,,,75.6,48.8,0.1
EZZ,2024-10-01,68.5,48,44.4,34.3,,8.146341,357.8946,29.381596,45.871178,81.45875,,,73.6,50,0.13
LRY,2024-10-01,73.4,46.4,60.8,32,,8.7735195,17.29064,21.76231,42.356937,88.09003,,,73.8,52.3,0.14
STJ,2024-10-01,73,42,43,34,0,6.3435264,358.57275,24.72216,47.10417,89.05922,,,74.5,48.5,0.11
LXT,2024-10-01,72,51,50,36,0,8.950456,2.0624924,27.692518,39.804028,63.73856,,,73.3,52.9,0.13
SGF,2024-10-01,76,46,60,36,0,7.7338886,351.3199,25.023415,56.57196,93.15243,0,,75.8,53.1,0.13
POF,2024-10-01,82,54,66,47,0,5.7352433,340.88992,40.364105,71.85116,96.59473,,,77.7,53.1,0.11
SET,2024-10-01,75,48,63,38,0,8.081479,331.58426,28.002,56.318886,100,0,0,75.7,51.4,0.09
JLN,2024-10-01,76,49,60,35,0,7.0387077,11.737122,23.257568,49.934784,89.844795,,,76.3,53.4,0.13
RAW,2024-10-01,69.8,44.6,60.8,33.8,,7.414634,5.4671535,26.430773,53.615055,100,,,76,52.2,0.13
VER,2024-10-01,96.8,43,64.8,40.5,,5.8675957,338.76443,32.36723,56.2282,100,,,74.3,51.6,0.16
FYG,2024-10-01,75.2,48.2,64.4,44.6,,4.5156794,328.6861,35.94148,71.42862,100,,,74.9,50,0.1
MBY,2024-10-01,71.6,46.4,59,32,,7.404181,347.88882,23.126738,42.875366,82.61721,,,73,51.7,0.13
CDJ,2024-10-01,72,44,48,35,0,4.9531646,357.53177,27.537558,46.370396,89.15083,,,73.2,49.9,0.13
BBG,2024-10-01,78.8,53.6,62.6,35.6,,5.4982576,345.87045,20.997616,59.39621,100,,,75.2,54.6,0.18
MKC,2024-10-01,71,52,45,32,0,6.8649125,350.14062,26.15378,39.849102,74.162834,,,74.7,55,0.14
PCD,2024-10-01,76,50,66.4,44.2,,6.459364,327.7609,34.416378,72.20102,100,,,76.2,51.8,0.09
OZS,2024-10-01,71.6,51.8,60.8,33.8,,6.56446,339.30615,24.859982,49.671288,93.83344,,,75.8,54.6,0.12
COU,2024-10-01,73,52,61,38,0,9.558739,341.1739,28.964157,51.34093,86.87835,0,0,74.4,52.3,0.13
MAW,2024-10-01,82.4,60.8,68,46.4,,5.583039,343.69537,36.506824,67.03936,94.01323,,,80,54.3,0.12
